tid,age_group,competition_level,n_games_scored,last_game_scored_ts
6e3389001f62d697ab45024b858e195d,Under 13,club_travel,33,2019-11-10 23:14:00
a94684cf87ffa6d7f865bd3b62b198c7,Between 13 - 18,recreational,19,2019-11-18 23:42:36
55edcfc500b69537d8f4e93dca8bc7c6,Under 13,recreational,20,2019-11-29 19:51:23
5156340ca86386859840b0b356c7fbf7,Under 13,club_travel,24,2019-12-08 22:15:43.407791
c4103881371e526ffd305463a718bc50,Between 13 - 18,recreational,35,2020-02-28 00:52:52
eceb8bf4880732b93f455f97ed82489b,Between 13 - 18,club_travel,38,2020-03-01 18:02:11
cfc63aa1ff9ac94015bac176de7713ac,Between 13 - 18,school,1,2020-03-02 16:51:18
efb64ed378e0b222298f4ef281a3e061,Under 13,club_travel,24,2020-03-07 01:42:28
aaf519f6be2e6da6cc2074e69566d68e,Under 13,club_travel,51,2020-03-08 16:29:47
42a10532a8cd495f326f98a928f1c8b3,Between 13 - 18,club_travel,10,2020-03-08 18:25:28
f638c0e1872632a3b1a51f2213fcb3da,Under 13,club_travel,20,2020-03-08 20:18:45
9d87f41d79b201240ba3addc05659301,Under 13,club_travel,28,2020-03-08 20:33:24
be06b3db20339a63ee46aa880e222a6f,Between 13 - 18,club_travel,4,2020-03-09 00:03:18
d64654729b683180010b7a19da61d729,Over 18,school,2,2020-03-09 20:31:51
412eda7cb836346468bd7d093e6df20f,Between 13 - 18,school,5,2020-03-10 15:22:21
ed7e866033f6b531be7301c77769ad52,Between 13 - 18,school,5,2020-03-10 21:22:08
d72bcc3bd531f1581e47652fd4a15d4e,Between 13 - 18,school,10,2020-03-11 15:36:14
7cde5b76304ce25e1ae294bf9431936d,Between 13 - 18,school,6,2020-03-11 17:30:04
5bcdef347c45fb4fcf05570abf3f24e9,Between 13 - 18,school,13,2020-03-11 21:04:59
f2d816699c3c8c34321b9116dfd6a617,Between 13 - 18,school,13,2020-03-11 21:37:09
b0ba1857eb5f95759e534b7d7812d07a,Between 13 - 18,school,12,2020-03-12 18:23:48
82ab7ab79902e8a666e4397b0c6852c3,Between 13 - 18,school,12,2020-03-12 19:38:29
51c13a32511245eab97b8d39960dcc08,Between 13 - 18,school,10,2020-03-12 20:48:31
0e92ff0ae37c10a2071e52bed0774f64,Between 13 - 18,school,5,2020-03-12 21:19:36
e8683e2a51a292525779ed1bc99aa504,Over 18,school,27,2020-03-13 11:05:17
0050d10e1ccd6ffb93a5333125f00a27,Between 13 - 18,school,22,2020-03-13 17:21:15
f1e32cbc2b2eb4c07826dbb3c34d7b23,Between 13 - 18,school,7,2020-03-13 20:24:27
ddd6f6cfdae3975b933607205e5a2bc8,Between 13 - 18,school,10,2020-03-13 23:22:41
210faa35223c247c39bcdc386124085e,Between 13 - 18,school,15,2020-03-14 03:47:55
b157f9c7135c33e9663fa59b1ff0a73b,Between 13 - 18,school,4,2020-03-15 05:12:46
24d07d283e0b4fbb9efab640555d5a86,Under 13,club_travel,4,2020-05-30 20:21:33.295138
6c37a9110ac5e786f65c853b40b0f9ce,Under 13,club_travel,13,2020-06-01 01:21:03
28d1626c74f7605ed801d08c66c9ce2e,Under 13,club_travel,16,2020-06-05 23:36:33
6b29bc8d6602bd507d79b58476da262a,Under 13,club_travel,3,2020-06-07 12:52:55.115104
d9fc53093dc960892f73dcb382f4e41c,Under 13,club_travel,13,2020-06-21 12:14:35
1d0996d4e34e98b17d54e38b2bac5ca5,Under 13,club_travel,20,2020-06-24 01:10:47
2f7bcca1f4fecc36db5fd246fab0f565,Between 13 - 18,club_travel,7,2020-06-28 13:50:05
cd0e50e301f11feabf9beb86a69f55cb,Under 13,club_travel,7,2020-06-28 15:58:15
f885eb4fffffbb97c10383cf5571f4f5,Under 13,club_travel,51,2020-07-05 16:03:33
48e83807ec50e0e6e323c0a6dcbd0d75,Under 13,club_travel,18,2020-07-10 18:41:44
1c877d7a911f4114d58a61810fe7d62b,Between 13 - 18,club_travel,6,2020-07-11 19:27:38.126065
c7facefb8f668a439245460056e35f7f,Between 13 - 18,club_travel,14,2020-07-11 21:21:10
6914ecc0be8455108d15fb6dc8debcc5,Under 13,club_travel,19,2020-07-12 14:16:26
551f60d1e18589690a804f1cc81406e2,Between 13 - 18,recreational,3,2020-07-16 22:40:26
94f5831ae48093706fece050800afbb7,Under 13,club_travel,50,2020-07-18 17:24:11
e3fec14d67f705ba4913f2ea9b5bdd19,Between 13 - 18,club_travel,22,2020-07-18 21:48:25
85d011e0f85e1af026355558411b61dc,Between 13 - 18,club_travel,15,2020-07-18 22:33:36
73bebd283e81a72f75d70aa9f0800c4c,Under 13,club_travel,21,2020-07-19 15:20:34
520e67c4f7a11660ca9dd990662f53cd,Under 13,club_travel,30,2020-07-26 02:32:38
09249171114fc1083471b01beda6cc00,Between 13 - 18,club_travel,44,2020-07-26 14:05:37
f365414ba44eb059c799267d1a907985,Under 13,club_travel,45,2020-07-26 14:58:38
2dfcbd4f89cc89e6a0cbe7100f5b347e,Between 13 - 18,club_travel,48,2020-07-26 15:17:25
65ad3ebf1c71d1c03dc7655027b3c961,Under 13,club_travel,34,2020-07-26 18:30:14
67badc3a24f57830b8c378b69300fdc8,Under 13,club_travel,25,2020-07-26 21:14:24
8288ac1f8d089cd1b9e4496f1eee8562,Between 13 - 18,club_travel,25,2020-07-29 16:14:11
adc729f32c1a078edb0cbd57fb2b6d23,Between 13 - 18,club_travel,13,2020-07-29 22:18:21
1235c8f6d61f3fa0c63b39e71035cfd9,Between 13 - 18,club_travel,41,2020-07-30 14:43:47.664908
bf942215cf07bfe609838c2406d08db9,Between 13 - 18,club_travel,5,2020-07-31 11:54:32
e6116de8efb6ad807363a35cf7663798,Between 13 - 18,club_travel,17,2020-07-31 21:55:12
9fa96691e9d9f9d4f0cc71b194b6175c,Under 13,club_travel,19,2020-08-01 16:21:22
8944d9bc7a0b49e26de3bfcf79892fd4,Under 13,club_travel,43,2020-08-01 21:23:07.894776
c033f6992c510e641fdb610ad424be36,Between 13 - 18,club_travel,18,2020-08-01 23:38:14.804058
94f6fbd8fada1d31c24e92ccd011f934,Between 13 - 18,club_travel,32,2020-08-01 23:55:49
eb3c04c4ecdd20561311cf3f94c9c58a,Under 13,club_travel,12,2020-08-02 12:58:09
b1e7141563cb69c7453aab9de5963fb1,Under 13,club_travel,20,2020-08-02 13:39:19
5500a39b90347f4336caf121ec6f53fe,Under 13,club_travel,22,2020-08-02 18:39:56.601066
5d6d90ce636e1984acb49e0c504692e5,Under 13,club_travel,35,2020-08-02 20:09:26
7cbc21237c3858fa02281f8412f14ea7,Between 13 - 18,club_travel,31,2020-08-05 01:41:01
1432c925a499d2bff0a91bd7dd6dbf83,Between 13 - 18,recreational,23,2020-08-05 22:28:10
6e087b0ab3911c2a6c9bbd5d07e5a4a3,Between 13 - 18,club_travel,35,2020-08-08 12:53:14
0ad0e432b2c2dff12609a46c1ef09422,Under 13,club_travel,8,2020-08-09 14:35:26
aa35d0a96717c4663f6b9967553dcac4,Under 13,club_travel,19,2020-08-09 15:20:24.913887
447f60fe83abc22d3c8a613501a0c175,Between 13 - 18,club_travel,8,2020-08-09 16:44:35
f45046be81d4c3274f8050b89fc33866,Under 13,club_travel,35,2020-08-09 17:34:22.49534
49193f368a90bf3d02385d8e579a688b,Between 13 - 18,club_travel,26,2020-08-09 18:30:31
8ef21981f87d768ea1ee8aa059cf84e9,Under 13,club_travel,42,2020-08-09 21:30:53
e8a92299c3c00bda15b57591cdce8d32,Under 13,club_travel,43,2020-08-16 17:34:02
75ec21cdee02a07af855a1469521d419,Between 13 - 18,club_travel,17,2020-08-16 17:37:37
62bf1df7adc3cefd909c06ea670384be,Under 13,club_travel,38,2020-08-16 21:00:29
db6498e0ff1f383d12538e6487bed74e,Between 13 - 18,club_travel,21,2020-08-16 22:31:48
513900d7045599d6a01d13816c193b37,Under 13,club_travel,19,2020-08-17 23:36:28
201f2c79fb71806e2e01730733d5f2a4,Between 13 - 18,school,1,2020-08-18 21:16:13
814dee00ed9bf8993d763b6e8b08a0c0,Under 13,club_travel,46,2020-08-23 14:36:12.102396
6b32afb03b96c8a1095771d32353d0e5,Under 13,club_travel,15,2020-08-23 15:35:24.080891
7e33eae51d81319f003a3c4dd6978f8a,Under 13,club_travel,28,2020-08-23 18:27:16
718edf31dc994268e2e72e27ca7526c4,Under 13,club_travel,35,2020-08-23 18:28:18
b2db2f23acec5ed0f02584aa94a99c62,Under 13,club_travel,67,2020-08-23 18:48:03
b7e0601fbe52333b67671172ea1540a8,Between 13 - 18,club_travel,24,2020-08-23 18:56:50
23f7fb78d2fa104b5014291d49c61983,Between 13 - 18,club_travel,28,2020-08-26 21:35:11
244e61ea1923ef16f4bf846a0cb3a978,Between 13 - 18,club_travel,27,2020-08-28 00:41:10
837b4871cbecc77e8dabd131c5e17954,Between 13 - 18,club_travel,24,2020-08-29 01:51:52
4cb80da979b1d39af5ef431728a0762a,Under 13,club_travel,34,2020-08-29 18:39:38
cf2157dae674151efc98125cbb2bd794,Under 13,club_travel,36,2020-08-30 20:11:38
4b51cac083811e2c616f10b7daa6bb42,Between 13 - 18,club_travel,21,2020-09-06 14:29:23
4684806b77c753ec806f39b062eb37df,Under 13,club_travel,35,2020-09-06 17:40:30
4222b0d3eecc9ed08346d6a67788b8c9,Under 13,club_travel,35,2020-09-07 18:01:06
27dada749f1f419c7bb8ae8ba04bbdd4,Under 13,recreational,5,2020-09-08 21:21:17
9ffeb51b7eb56c3c605dc307427ac77e,Under 13,recreational,2,2020-09-13 18:55:31
98098afcb3bb73d15d032ffe4c8cc984,Under 13,club_travel,6,2020-09-14 01:00:38
1865e6e7deffdc146acb9ac79b412a45,Between 13 - 18,club_travel,38,2020-09-19 02:20:16
ed8ef161e5365fef9c3efb1ce3d9663f,Between 13 - 18,club_travel,4,2020-09-20 15:57:51.443681
9b3f4a4536e4a06ed84982215972527a,Under 13,recreational,2,2020-09-20 19:26:10.895097
1665eda441258664f16992d4a23a6479,Under 13,club_travel,7,2020-09-20 19:54:19
c1a6f5fdc4e35436ca2044903d712e84,Under 13,club_travel,23,2020-09-20 21:12:15
41598c66d895f853cd76ac6a7f3926ba,Between 13 - 18,club_travel,42,2020-09-26 20:54:30
964522f20d432154a0608a28c7efdfaa,Between 13 - 18,club_travel,3,2020-09-26 20:55:56
1050252a2156745d954325cc97f9ad20,Between 13 - 18,club_travel,6,2020-09-27 12:55:18
20dfd9f377478d35d75d006750d28404,Between 13 - 18,club_travel,5,2020-09-27 13:50:10.342167
b3b6168671f648c2fdb448386aa6af36,Under 13,club_travel,9,2020-09-27 20:40:28.353139
ff24ad1b6e468c87ae188904c5a90b25,Between 13 - 18,school,25,2020-10-01 22:09:35
0e75eb01a2ef03e79f0ad462662753ca,Between 13 - 18,recreational,6,2020-10-02 21:50:02
5cfa09cc2f6b87167838aba019f47f4f,Under 13,club_travel,9,2020-10-03 14:54:42
5ffc374dba76cfb4209dff2e34875d72,Between 13 - 18,club_travel,22,2020-10-03 16:02:12
556d361eaa7e1d38bda9ad24b62cefdf,Under 13,club_travel,5,2020-10-03 16:25:25
3cbc12d5fd2cacf9a4757e3d760fe626,Under 13,club_travel,45,2020-10-03 16:30:52
8fdb5f82e4035ebee4896515a75015f6,Under 13,club_travel,11,2020-10-03 17:04:37
cc545c0f612e08a6080a9145471305a9,Under 13,recreational,9,2020-10-03 18:26:35
c51d81c4729f59f9949226b6149c0f23,Under 13,club_travel,7,2020-10-03 19:57:14
604110be6146eeaee07cf0118434dbc3,Between 13 - 18,club_travel,10,2020-10-03 23:16:22
a3c3d1b2acdbf7116ea80dc3116b11e7,Under 13,club_travel,8,2020-10-04 02:10:03
69b65d6e4f3d6f62138288b69f022307,Under 13,club_travel,11,2020-10-04 14:43:49
6be3b0be46c8aae99a6a49068ee2af2e,Between 13 - 18,club_travel,14,2020-10-04 15:41:07
8beb2b7dbaee6960106bc4641ea8c3b4,Under 13,club_travel,1,2020-10-04 15:50:21
133c8601856587a24814f1e3451ec38f,Under 13,club_travel,14,2020-10-04 16:33:27
7d33ced5544008f457074d3c592856ab,Under 13,club_travel,7,2020-10-04 16:36:32
b5a863cfa1f25f24b87b3f635b243e6c,Between 13 - 18,club_travel,21,2020-10-04 16:51:44
c3f23b1873499b11735fbfe199d50d73,Under 13,club_travel,15,2020-10-04 16:51:56
899ef219ed446dfa23f8b9672cc00346,Under 13,club_travel,12,2020-10-04 17:19:55.743551
cca6cfe8b1c9a8003a86e5f33f1175ec,Between 13 - 18,club_travel,7,2020-10-04 17:24:14
d3e99373e498c0df5e8f7bf63a337cc0,Under 13,club_travel,4,2020-10-04 17:50:38
42c51476c451032b2eb357912e1e733e,Under 13,club_travel,4,2020-10-04 18:04:07
a9c71092da6e2512dfa1ca298810e014,Under 13,club_travel,8,2020-10-04 18:35:18
2dbc6dacff083decc50ae19e30375350,Under 13,school,14,2020-10-04 20:07:42
6fdc47e34624c9a53df1e61786641fc9,Between 13 - 18,club_travel,15,2020-10-04 22:12:44
e1fe5a975679a2f0989d347fe2583af7,Between 13 - 18,club_travel,14,2020-10-05 00:43:11
b6ed6ccf6ed6a8706ec81c24ce0a839e,Between 13 - 18,school,23,2020-10-05 22:13:19
af08ca43ece49a0d5b799eb4612c9909,Under 13,recreational,15,2020-10-06 01:53:21.998022
4d51b9dc945276f2fcc7273b4b66b596,Between 13 - 18,school,17,2016-05-17 00:12:30.656686
4e699e667c05105c1960643db3925595,Between 13 - 18,club_travel,3,2017-05-20 16:30:30
f7cbb8043c846c512eb57fd910f4e41d,Under 13,recreational,16,2017-06-16 23:45:07.717443
f6db7f3d7d22593f63e2550d4baa4184,Under 13,club_travel,9,2017-06-18 15:46:49
74bf3825b7a5ae175164838586fff7bc,Between 13 - 18,club_travel,36,2017-06-29 00:05:49.012536
175ce6c27ddf5ea682478e906a0f5c36,Under 13,club_travel,36,2017-07-01 18:52:10.217993
b0044e6fe037e148a2a7749bb44be622,Under 13,club_travel,34,2017-07-09 20:04:52
81da3cd4a51bb2b8debc16716e277096,Under 13,club_travel,23,2017-07-23 16:05:11
75bdce13568e1dbdbeb5f4014ea4aa4f,Under 13,club_travel,6,2017-07-28 15:56:13
b923cb1d0a47b5f3470a6b3774005de5,Between 13 - 18,club_travel,32,2017-07-29 22:34:18
ebeabded6a63ff6c86ba339118733fb0,Under 13,club_travel,20,2017-10-12 00:27:22
2bd7d5f02abb738cf0f819cb5a3a1aab,Under 13,club_travel,37,2017-10-14 22:16:41
2a7321f5e1f125b9321c309c7c9c85ba,Between 13 - 18,club_travel,16,2017-10-30 22:54:44
cc47dccd50ec3755043e849d3d24ce64,Under 13,club_travel,21,2017-11-04 19:37:34
6241942ba2df4b669e44d1c5845f4ac8,Under 13,club_travel,11,2017-11-07 01:21:27
e0c6fec6bf9ba701e59004885d74547f,Under 13,club_travel,35,2017-12-03 22:41:59
e07d0a4e3e8030f437a246ae4bddcc78,Between 13 - 18,club_travel,12,2017-12-10 18:53:10
0578db565e3ccd4ab494078b77384917,Under 13,club_travel,3,2018-03-04 17:24:03
1931925df568100fa5d53d6744861a1f,Under 13,recreational,1,2018-04-03 04:23:31
67e4ba4599f0414ae4abf3046ca0e034,Between 13 - 18,school,35,2018-04-20 22:46:02
4eb8cda8615c47baf9cf924c033403c8,Under 13,recreational,1,2018-04-27 10:54:10
5316bf947f7be47628e9e5fddd474e55,Under 13,club_travel,20,2018-04-29 12:57:27.192884
d863e725ddd5dfa4f1668d47f3626115,Between 13 - 18,school,18,2018-04-30 19:52:46
dd1cbc36f175c0c6c6ca94d6279d22f4,Between 13 - 18,school,29,2018-05-05 15:18:31
74a4f7936e5c4e14f64541847bace84d,Under 13,club_travel,1,2018-05-12 14:16:32
7c46c5f0b62aa7ab2bb864ce8e7b0987,Between 13 - 18,school,32,2018-05-12 18:03:14
94470da03d937d2f91fe1307434c1f9a,Between 13 - 18,school,23,2018-05-14 20:30:19
c71766228ef13dd1bb5e7a9fd566ad95,Between 13 - 18,school,26,2018-05-18 19:52:28
bd59b7370e54adb989d164a09826f504,Between 13 - 18,school,24,2018-05-19 01:23:35
bdac9e865a2d6a4dafb0012e5d86ace3,Under 13,recreational,13,2018-05-19 22:05:15
42cad594c660e740dea14b9f3980b659,Between 13 - 18,school,20,2018-05-22 12:33:26
9f8eb317612ad85849f635889057d490,Under 13,recreational,17,2018-05-22 22:42:36
bd4bdf9ac9a7877b2b6f31d2e7593952,Under 13,recreational,16,2018-05-22 22:43:12
b31c8f08fc4e2f527c1b8966bf1d94e3,Between 13 - 18,school,21,2018-05-23 20:12:39
710cf97301bdcb41b2fba9660c2dc622,Between 13 - 18,school,33,2018-05-26 20:13:58
5efcd1274c15ae5fd3fa30ba4d5895f4,Between 13 - 18,club_travel,26,2018-05-26 22:19:51
a075c80073ac18b37ce08861f07ded1b,Under 13,recreational,11,2018-06-02 18:04:17
0225bde8146e8fcaf1e282c6c341834c,Under 13,recreational,15,2018-06-03 18:37:47
913091cab9282888d62ecd089f2699f5,Under 13,recreational,16,2018-06-14 21:13:39
62dd1f81c7d35e338bba563e09fc20c9,Under 13,recreational,17,2018-06-18 18:25:12
8f69a97d575d91c6179a0127a615fb47,Under 13,recreational,24,2018-06-19 00:23:50
7a221153a1d890afd5570eb20554aeb1,Under 13,club_travel,25,2018-06-22 22:26:45
4fae65aa0992c64e34cb8e622602113d,Under 13,club_travel,45,2018-06-23 18:52:17
97714986be91b7ff1038f0d5ac6d7b24,Between 13 - 18,recreational,20,2018-07-05 23:59:08.584071
f5f60c6b8cdfca4616b71e9d936c2c71,Under 13,club_travel,12,2018-07-07 18:44:25
bc9a9f2c094898bfd073fb5c448ec419,Between 13 - 18,club_travel,35,2018-07-14 16:30:30
a26ab46dc47b6be6cbfb079e41a4be69,Under 13,club_travel,48,2018-07-15 15:54:51
9671f32dfe9ec7bfb4668fffc57fee17,Between 13 - 18,club_travel,27,2018-07-15 17:05:06
00c0346782314ca9a5c2352bdcee66d6,Between 13 - 18,club_travel,47,2018-07-15 18:47:37
436ed337285337321a4da9dbd59c1848,Under 13,club_travel,3,2018-07-21 19:12:33
e20f7247de1e37816df957654f9805cb,Between 13 - 18,club_travel,38,2018-07-22 15:23:56
61792533c64fdd21dfc61c3b2b686688,Between 13 - 18,club_travel,42,2018-07-22 15:27:50
45f06d0c94c0afa8ca40fbc071cec818,Under 13,club_travel,10,2018-07-22 20:53:36.687267
d155a3b88937ce09254b5b58bd5f8c31,Under 13,club_travel,20,2018-07-22 21:06:12
22b13ab0d357f14b97591f0dc2240b10,Under 13,club_travel,53,2018-07-27 01:00:30
56bc7129e7311867b53a24f9e810248d,Under 13,club_travel,2,2018-07-27 22:33:07
e907a5c1991df66562185c793f758086,Between 13 - 18,club_travel,29,2018-07-27 22:52:39
2ab728635099c02f0bb510c40e979f10,Under 13,club_travel,40,2018-07-28 14:26:01
7f19d3e96ef7c313d32d375a2070804c,Between 13 - 18,club_travel,2,2018-07-28 22:31:37.577213
20e2ca6ac03b1fc13e21aff1cb092643,Between 13 - 18,club_travel,20,2018-07-29 12:10:54
31367c479f58f8955ff1803018fd284c,Between 13 - 18,club_travel,17,2018-07-29 13:52:03
9c1b013759e05441c1b7b30916c7e363,Under 13,recreational,12,2018-07-29 14:11:17
e1e9dbc2e94cb991a39d1db506664a1a,Between 13 - 18,club_travel,37,2018-07-29 16:03:50.558236
ab4af2774c959f07ca74a66b24a4b22d,Between 13 - 18,club_travel,14,2018-07-31 21:47:03
f0a7a9c6f11803c5c5035eed4558227d,Under 13,club_travel,1,2018-08-04 20:37:59.245163
9de31109c404acec30eae01bdd7c1fad,Under 13,club_travel,84,2018-08-05 19:42:16
24d1356d521eff002e05e2994930420e,Between 13 - 18,club_travel,4,2018-08-09 12:21:16
f77e59a79ca9a519bb1328963256b470,Under 13,club_travel,2,2018-09-16 23:29:24.47828
6885902d7258e57ac6a873193dc2e591,Between 13 - 18,school,37,2018-09-21 01:20:15
5242b83410eaf664b6c8b9acea1fa7af,Between 13 - 18,club_travel,18,2018-10-14 19:21:06
aea02bdc3a494c4401c50f7665aadfff,Between 13 - 18,club_travel,17,2018-10-14 21:34:00
9df88ed5f3928ec5036bd62e5e6dd3f5,Under 13,club_travel,17,2018-10-21 16:52:28.73645
875c6a946e596a832bbb2e7ac64862a3,Under 13,club_travel,21,2018-10-21 17:01:33
7339daaafe8a524b7b21c6e51bc134ca,Under 13,club_travel,6,2018-10-21 19:47:14
7f30a6be26130a5359822187477161cb,Under 13,club_travel,7,2018-10-21 19:59:37
7e4cc784a4774f7cb2b8ae692e84e82d,Under 13,recreational,12,2018-10-27 16:05:46
13fa26578f587f14b99db7d340844788,Under 13,club_travel,10,2018-10-27 21:12:31.732143
239959af895996fe3fdc1bf7433b2916,Under 13,club_travel,30,2018-10-28 16:29:41
e92044714ad57be9654b0f3c52fde72f,Under 13,club_travel,15,2018-10-28 20:50:52
c8c355a6c593a70e1d4902564d086701,Under 13,club_travel,29,2018-10-28 21:07:40
29c2a8b69a2b90f8ea49c008b8c32255,Under 13,recreational,13,2018-10-29 23:15:26
a7ae9c63f47a0eb64d068bfc1391ac92,Under 13,club_travel,24,2018-11-03 22:42:11
48e8ec6fcf214a72caad069cbcbd58ee,Between 13 - 18,club_travel,38,2018-11-11 17:09:40
8a9e47bfb67bdeed5cb6ae5fe5f00b37,Under 13,club_travel,25,2019-01-20 16:03:06
cf7da8b118e96c16d1ea63ffae662ef8,Under 13,club_travel,3,2019-01-21 18:18:39
a4057d360687c130ec0acfe96343c0b1,Between 13 - 18,school,6,2019-03-14 19:01:22
a56aa09be1f1bbf258f88ca738205dce,Under 13,club_travel,23,2019-04-13 19:25:45
3aa9a0fd58658e2ab354b97d0bec02ed,Under 13,club_travel,13,2019-04-14 16:04:47
9b2c563af57cfa771ffd278ab7e79079,Between 13 - 18,school,18,2019-04-15 19:54:08
8d6d7f9bb94269d4e5d0a8602bce3faa,Between 13 - 18,school,8,2019-04-15 20:58:02
d726cf1bff636ba4423c84fb799ef6f4,Between 13 - 18,school,39,2019-04-16 21:45:05
688b02e9ec4e2c29f7ffdc0d622e55d2,Between 13 - 18,school,19,2019-04-18 22:06:04
978e46233f3d6923eb6f3623d71848a2,Between 13 - 18,school,13,2019-04-24 22:01:22.064141
97480c4f58a57e3a303116ce0535dc7a,Between 13 - 18,school,25,2019-04-25 20:03:38
b1bad1e94af6b3c9b6594657bdbc87a6,Between 13 - 18,school,28,2019-04-26 23:43:56
c77ecd59bf910a0a3dd2dfff1ffd1baf,Between 13 - 18,school,32,2019-04-27 22:41:44
52df550d1f3711845227b76ca4838244,Between 13 - 18,school,26,2019-04-29 23:43:06
fadfc070bd15703c9fc5683fd37fd7c7,Over 18,school,40,2019-05-01 18:30:39
51b74d280ce519554e8f90265ca6f2f5,Between 13 - 18,school,17,2019-05-02 13:01:37
67f1d6d3059bb036e7eeff98f49a7ab7,Under 13,club_travel,8,2019-05-04 22:27:17
0d0bfe375bce2217c58441cef0740160,Between 13 - 18,school,31,2019-05-07 21:02:57
508b5a2ee385975918ed141174efec50,Between 13 - 18,school,21,2019-05-08 21:53:17
95675fc17b0c90cb048c5518b53341e1,Between 13 - 18,school,49,2019-05-15 19:33:54
28039f228c5394d4db91b218aac9f05a,Between 13 - 18,school,31,2019-05-17 11:55:33
f772486e20e1e207c1c64395f2ec0f41,Between 13 - 18,school,24,2019-05-18 18:08:33
eb03399ac08de6de980297aacfc9a3b9,Between 13 - 18,recreational,15,2019-05-22 01:27:54
7405c51f808f3dce30509fde85c18e81,Between 13 - 18,school,26,2019-05-22 21:01:42.937333
b119485f21d6d29c9f9790acfdc01670,Under 13,recreational,21,2019-05-23 22:56:57
b9bb673d856e930968f4bc6d17039f08,Under 13,recreational,19,2019-05-25 18:46:04
5ce2f60ab89cf384aff69ae226b6e885,Under 13,club_travel,8,2019-05-25 19:52:05
83549a31dcbac5a95cc9238b334ef4e7,Under 13,club_travel,5,2019-05-26 00:18:16
5d43d1a380ce41100cfa55c5a439d89e,Under 13,recreational,20,2019-05-26 00:19:01.80769
308a2ee7ff26e1b68b0170e25c44a242,Under 13,club_travel,14,2019-05-26 18:48:18
e167e37ae821bc82f9bb9a601a3a4dda,Between 13 - 18,recreational,17,2019-06-01 19:56:58
b94592f74168ece783bcc3898f8928c2,Between 13 - 18,school,29,2019-06-02 18:33:39.546244
943c3c2e633956856dda9154429e024a,Between 13 - 18,club_travel,5,2019-06-08 16:44:51
8385d78804702cdcb0aae66b08d5bc13,Under 13,recreational,19,2019-06-08 18:04:54
a2b525ae34b2c061a1ac947755e0a571,Under 13,club_travel,26,2019-06-09 13:24:55.834725
5300dc1048c210b31963085b743d3252,Under 13,recreational,25,2019-06-12 21:32:34
9d1c2a746e7e488b0a7b4b0b7b161c9f,Between 13 - 18,school,29,2019-06-14 13:40:19
917770bfd9f9436b43ae53d8486f7477,Under 13,club_travel,34,2019-06-15 22:03:35
4d207bafbc5658a6b9d52d18396eac84,Under 13,club_travel,28,2019-06-22 19:10:15
333ba4364a8cddeecdb3ed8b7cc39571,Under 13,club_travel,15,2019-06-23 12:56:33
f97eee58da81c2ed4b10900fc20cfb59,Under 13,club_travel,36,2019-06-26 22:14:29
21ff88c05e6b0fd6de7b5a5c0f60d365,Under 13,club_travel,30,2019-06-27 21:47:03
f339472746026824362fedad035ebe16,Between 13 - 18,club_travel,15,2019-06-27 21:49:15
2ed9cb187d325207dd388869f5ef4b04,Between 13 - 18,recreational,14,2019-06-28 02:30:57
94dd4d2bed2c436fd5dc5aab4e5477b7,Under 13,club_travel,35,2019-06-29 21:53:26
5145bbdff5042a05ba8955e540cf9a69,Between 13 - 18,club_travel,19,2019-06-29 23:42:43
aa395a68711547d58f8c31ab162ee867,Between 13 - 18,club_travel,34,2019-06-30 17:15:49
baa0db85a8a41b8babd0b66e58b8a574,Between 13 - 18,club_travel,36,2019-06-30 17:53:01
4ed917be8fcd5d10026e470ed589583c,Under 13,club_travel,22,2019-06-30 20:02:52
13d29da242704ecca54e6d1a11897079,Under 13,club_travel,54,2019-06-30 23:04:39
a6bf4217a94636a58605267101d6a3d1,Between 13 - 18,club_travel,41,2019-07-01 00:51:03
3a7baa55cbc3885b216c49b4925afe0b,Between 13 - 18,club_travel,4,2019-07-03 23:00:41
e738e38c6513cabc618c625736365572,Under 13,club_travel,19,2019-07-06 22:39:51.88266
4284463d700c6f1e641054fa70bd3b5e,Between 13 - 18,club_travel,15,2019-07-07 11:47:23.463772
46d8c20895e5f4604ca3e0064a755e98,Under 13,club_travel,34,2019-07-07 14:10:26
